ID	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species
ERR3230155_58313	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Staphylococcus phage phiRS7
ERR3230155_9297	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Riemerella phage RAP44
K7GSL311015_89	Viruses	NA	NA	NA	NA	NA	NA	NA
ERR3230150_170028	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Sextaecvirus	NA
ERR3230155_180881	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230150_166462	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
8067.6.90152.AAGCCT_6777	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Muminvirus	NA
8066.6.90144.AGCATG_4372	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
K7GSL311021_166	Viruses	NA	NA	NA	NA	NA	NA	NA
K7GSL311020_111	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230152_210526	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Elemovirus	NA
ERR3230151_495198	Viruses	NA	NA	NA	NA	Polydnaviriformidae	Bracoviriform	Bracoviriform congregatae
ERR3230152_148002	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230155_219115	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
K7GSL311021_194	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Phabquatrovirus	Phabquatrovirus PHB04
ERR3230155_40294	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Thalassomonas phage BA3
ERR3230155_63529	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
8023.5.90052.GAGTCA_18479	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230155_47116	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230152_272320	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Salacisavirus	Salacisavirus pssm2
ERR3230150_231501	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Herelleviridae	NA	NA
ERR3230155_71474	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Rountreeviridae	Andhravirus	NA
ERR3230153_14653	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
8067.6.90152.AAGCCT_3402	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
8067.5.90158.AACCAG_10073	Viruses	NA	NA	NA	NA	NA	NA	NA
ERR3230152_215412	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	NA	NA
ERR3230153_9847	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Rheavirus	Rheavirus sinusmexicani
K7GSL311021_138	Viruses	Pararnavirae	Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	NA	NA
K7GSL311020_31	Viruses	NA	NA	NA	NA	NA	Pandoravirus	NA
ERR3230152_343738	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	NA	NA
ERR3230151_407224	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Pakpunavirus	NA
ERR3230152_158774	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Sasdunavirus	Sasdunavirus SASD1
ERR3230155_3162	Viruses	Pararnavirae	Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Cladosporium fulvum T-1 virus
K7GSL311018_620	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Armstrongvirus	Armstrongvirus armstrong
K7GSL311018_153	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Behunavirus	Behunavirus BH1
K7GSL311018_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Vilmaviridae	Kumaovirus	Kumaovirus kumao
ERR3230150_226004	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	NA	NA
ERR3230155_101531	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Sextaecvirus	NA
ERR3230155_211001	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Punavirus	NA
K7GSL311015_22	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230149_9322	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Kostyavirus	NA
ERR3230155_21933	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Herelleviridae	NA	NA
8067.4.90153.AAGCCT_5669	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Chopinvirus	Chopinvirus KSY1
8067.2.90157.AAGCCT_5736	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230153_145348	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
8131.3.91983.GTCGTA_3407	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Fipvunavirus	NA
ERR3230151_49139	Viruses	NA	NA	NA	NA	NA	NA	NA
ERR3230155_121245	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	NA
8023.5.90052.GAGTCA_15805	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Fipvunavirus	NA
ERR3230155_61785	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230152_4394	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Cornellvirus	Cornellvirus SP31
ERR3230150_205209	Viruses	Pararnavirae	Artverviricota	Revtraviricetes	Ortervirales	NA	NA	NA
ERR3230155_187433	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Magadivirus	Magadivirus Mgbh1
ERR3230153_105410	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Samwavirus	NA
8067.6.90152.AAGCCT_780	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230155_160691	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
K7GSL311019_2	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	NA	NA
ERR3230155_152821	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230155_175616	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230149_224011	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230155_159033	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Thalassomonas phage BA3
8067.3.90155.AAGAGG_963	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230156_247723	Viruses	NA	NA	NA	NA	NA	NA	Mollivirus sibericum
ERR3230148_255287	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Thornevirus	Thornevirus SP15
ERR3230155_140984	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230155_4185	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Peduoviridae	NA	NA
8066.6.90144.AGCATG_3198	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230147_85697	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230152_180394	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Ravarandavirus	NA
K7GSL311016_1086	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
8131.3.91983.GTCGTA_7048	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
8067.4.90153.GTGCTT_1737	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230152_63693	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Detrevirus	Pseudomonas phage PAJU2
8067.2.90157.GGAGAA_21120	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Sinorhizobium phage phiLM21
ERR3230153_197492	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230152_293850	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Duneviridae	NA	NA
ERR3230153_3424	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Gordonia phage GMA4
ERR3230154_13687	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
8067.6.90152.AAGCCT_5105	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Plateaulakevirus	NA
ERR3230156_565235	Viruses	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Deltaentomopoxvirus	Melanoplus sanguinipes entomopoxvirus
ERR3230153_53335	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230152_123155	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	Igirivirus	Igirivirus STIP37
ERR3230155_18615	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
8066.6.90144.AAGAGG_6644	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230147_244928	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
