ID	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species
DRR125123_1073929	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Bellamyvirus	Bellamyvirus bellamy
DRR147675_116670	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125123_201874	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Salacisavirus	Salacisavirus pssm2
DRR125123_1125056	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Machinavirus	Machinavirus machina
DRR125123_58011	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Schitoviridae	Litunavirus	NA
DRR147675_78292	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
80m_S1_L002_169	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Cymopoleiavirus	Cymopoleiavirus swam2
DRR125122_397678	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	NA	NA
DRR147671_67335	Viruses	NA	NA	NA	NA	NA	NA	NA
50m_S10_L004_31937	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125122_593810	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Raphidovirus	Heterosigma akashiwo virus 01
DRR125122_57243	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
DRR147672_45733	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Pushchinovirus	Pushchinovirus B83
DRR147672_11998	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147672_23385	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Acinetobacter phage phiAC-1
DRR147675_16396	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_14075	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_17294	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147671_18960	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Shapirovirus	NA
DRR147672_38916	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Lessievirus	Lessievirus bcep22
DRR147673_9076	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Kojivirus	Kojivirus golden
DRR147677_40255	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147678_93432	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Rhodoferax phage P26218
17_S4_L002_7425	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125125_431627	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147674_41676	Viruses	NA	NA	NA	NA	NA	NA	NA
DRR147674_47556	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
10S1_S5_L002_4583	Viruses	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Alloherpesviridae	Batravirus	Batravirus ranidallo1
10S1_S5_L002_4757	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147678_69915	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Clostridium phage phiCT453A
17_S4_L002_5644	Viruses	NA	NA	NA	NA	NA	NA	NA
DRR125124_397296	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	Pelagibacter phage HTVC008M
DRR099832_33213	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Muminvirus	Muminvirus snusmum
DRR099837_17300	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Crassvirales	NA	NA	NA
4_S2_L001_15550	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_16222	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
70m_S12_L006_19474	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Llyrvirus	Llyrvirus SSKS1
DRR125126_23270	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Verrucomicrobia phage P8625
DRR147675_28380	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147675_89519	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_2839	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	NA	NA
17_S4_L002_10723	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	Pelagibacter phage HTVC008M
17_S4_L002_11021	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
50m_S10_L004_3790	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Polybotosvirus	Polybotosvirus Atuph07
50m_S10_L004_27669	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147672_6003	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Tamkungvirus	Tamkungvirus ST4
DRR147675_46684	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147675_31540	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_14794	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_16217	Viruses	NA	NA	NA	NA	NA	NA	NA
50m_S10_L004_5930	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	NA	NA	NA	NA
50m_S10_L004_17292	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Salicola phage CGphi29
50m_S10_L004_36551	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_36846	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Tijeunavirus	Tijeunavirus TJE1
50m_S10_L004_31956	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_32242	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147680_4629	NA	NA	NA	NA	NA	NA	NA	NA
DRR147671_59899	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Camvirus	NA
DRR147671_44022	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Lederbergvirus	Salmonella phage vB_SemP_Emek
DRR147672_52651	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_6944	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
17_S4_L002_7231	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Gaiavirus	Gaiavirus gaia
DRR151114_11697	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Nevillevirus	NA
DRR151114_62396	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151114_42723	Viruses	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Macropopoxvirus	NA
DRR125121_537232	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125121_58857	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147672_55621	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
10S1_S5_L002_4087	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	Qadamvirus	Qadamvirus SB28
10S1_S5_L002_4311	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	NA	NA
DRR099830_23434	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151114_37153	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Assiduviridae	Cebadecemvirus	Cebadecemvirus phi10una
DRR151114_40159	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151114_12183	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
17_S4_L002_9927	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_10224	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Omegavirus	Omegavirus omega
17_S4_L002_10500	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Crassvirales	Steigviridae	Pipoluvirus	Pipoluvirus rarus
65m_S11_L005_11013	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125124_323776	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_5996	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
65m_S11_L005_8360	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	NA
10S1_S5_L002_7580	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
50m_S10_L004_28192	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
DRR125122_793451	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125122_927833	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Stanwilliamsviridae	NA	NA
50m_S10_L004_24207	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Molycolviridae	Mollyvirus	NA
50m_S10_L004_24516	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Polybotosvirus	Polybotosvirus Atuph07
4_S2_L001_7084	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_7364	Viruses	NA	NA	Naldaviricetes	Lefavirales	Hytrosaviridae	Glossinavirus	Glossinavirus glopallidipedis
50m_S10_L004_9921	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_21433	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Rauchvirus	Rauchvirus BPP1
50m_S10_L004_21723	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Aurunvirus	Aurunvirus STIM5
DRR147681_33127	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	Atuphduovirus	NA
DRR147682_24118	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147682_39172	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Bellamyvirus	Bellamyvirus bellamy
DRR125122_941099	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151114_26222	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147671_37963_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Myxoctovirus	Myxoctovirus Mx8
DRR147674_23904_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Inhavirus	NA
50m_S10_L004_22994	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Firehammervirus	Firehammervirus CP220
6_S6_L002_7083	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	Synechococcus phage S-CRM01
80m_S1_L002_3824	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
50m_S10_L004_26303	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125121_453360	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Molycolviridae	Mollyvirus	NA
DRR125121_233734	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Paramecium bursaria Chlorella virus 1
DRR147678_54927	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_13197	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_33966	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Myxoctovirus	Myxoctovirus Mx8
70m_S12_L006_29516	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR099838_220777	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Klausavirus	NA
DRR147675_33169	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Casjensviridae	NA	NA
DRR125123_792119	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125123_350088	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Chalconvirus	Chalconvirus acg2014i
DRR125123_907802	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
DRR147675_110455	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR099826_21629	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Sedonavirus	Sedonavirus tusconh
DRR125122_577142	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Synechococcus phage S-CBS3
DRR147671_17540	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_35390	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	NA	NA
50m_S10_L004_28925	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Idiomarinaceae phage 1N2-2
DRR147675_90701	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR099829_12060	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Listeria phage B054
DRR125122_573894	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	Oinezvirus	Oinezvirus S37C6
DRR147671_3629	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_35440	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
50m_S10_L004_4583	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
50m_S10_L004_18459	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
65m_S11_L005_27026	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
70m_S12_L006_24604	Viruses	NA	NA	NA	NA	NA	NA	NA
4_S2_L001_6607	Viruses	Bamfordvirae	Preplasmiviricota	Maveriviricetes	Priklausovirales	Lavidaviridae	Sputnikvirus	NA
DRR151114_14080	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Myxoctovirus	Myxoctovirus Mx8
DRR151114_84272	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	NA	NA
DRR147676_10798	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Verrucomicrobia phage P8625
DRR147676_18476	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	Pelagibacter phage HTVC008M
DRR147679_5777	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Alachuavirus	Alachuavirus Xp15
13_S7_L003_9707	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125122_388279	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
DRR125123_668388	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Nodensvirus	Nodensvirus spm2
DRR125123_964358	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	NA	NA	NA	NA
DRR125122_843736	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	Pelagibacter phage HTVC008M
DRR125127_371232	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147672_52835	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Stanwilliamsviridae	NA	NA
DRR147678_53894	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_23758	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Elemovirus	NA
50m_S10_L004_24056	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Polybotosvirus	Polybotosvirus Atuph07
DRR151114_59156	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
DRR151114_25557	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Verrucomicrobia phage P8625
50m_S10_L004_20885	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
DRR147680_22627	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Rhodoferax phage P26218
DRR147681_1498	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Crassvirales	Steigviridae	Akihdevirus	Akihdevirus balticus
DRR147674_51692	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
10S1_S5_L002_7194	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_3097	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Kungbxnavirus	Kungbxnavirus pT24
17_S4_L002_3399	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Myxoctovirus	Myxoctovirus Mx8
17_S4_L002_3629	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Bridgettevirus	NA
80m_S1_L002_2577	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Kirjokansivirales	NA	NA	NA
DRR099832_50474	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Duneviridae	NA	NA
DRR125122_365546	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Demerecviridae	NA	NA
DRR151114_75740	Viruses	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Papaya mosaic virus
DRR151114_5739	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147677_18598	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147672_7576	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147674_41836	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Zobellviridae	Icepovirus	NA
DRR147674_2795	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_981	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_1262	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_1464	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_24916	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	NA	NA
50m_S10_L004_680	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Geobacillus virus E3
5_S3_L001_5740	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Herelleviridae	NA	NA
4_S2_L001_540	Viruses	Bamfordvirae	Preplasmiviricota	Maveriviricetes	Priklausovirales	Lavidaviridae	NA	Yellowstone Lake virophage 5
4_S2_L001_14408	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Uetakevirus	NA
DRR147678_31121	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Saclayvirus	NA
DRR147678_139174	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	NA
DRR147680_34146	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151114_53069	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151115_30356	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151115_32794	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Oshimavirus	NA
50m_S10_L004_34661	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Ascoviridae	Toursvirus	Toursvirus dptv1a
65m_S11_L005_1883	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_17149	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Cimandefvirus	NA
DRR125122_777590	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
DRR125123_1168198	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
DRR125123_467609	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Alcyoneusvirus	Alcyoneusvirus RaK2
4_S2_L001_15851	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_40346	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	Pelagibacter phage HTVC008M
DRR125126_159378_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147676_64861	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147676_47201	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	Marseillevirus	Brazilian marseillevirus
6_S6_L002_4522	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Rhodococcus phage REQ1
DRR125125_198245	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147678_139716	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Inhavirus	NA
DRR147678_70806	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Myxoctovirus	Myxoctovirus Mx8
DRR147680_7574	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Pseudomonas phage phi297
DRR147674_52566	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Cyanophage KBS-S-2A
50m_S10_L004_34233	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
70m_S12_L006_19466	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Crassvirales	NA	NA	Crassvirales sp.
DRR151114_309	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151114_27902	Viruses	NA	NA	NA	NA	NA	NA	NA
DRR151115_2557	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
65m_S11_L005_29420	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Donellivirus	Donellivirus gee
DRR125123_827606	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Inhavirus	NA
17_S4_L002_1731	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Myxoctovirus	Myxoctovirus Mx8
17_S4_L002_2012	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	NA	NA	NA	NA
50m_S10_L004_16682	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
50m_S10_L004_16958	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_315	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Herelleviridae	Caeruleovirus	NA
4_S2_L001_571	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_14426	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147678_75095	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_683	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	NA
4_S2_L001_6194	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	NA	NA	NA	NA
50m_S10_L004_31268	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
5_S3_L001_4721	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147672_32119	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Inhavirus	NA
DRR147672_30424	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Gaiavirus	Gaiavirus gaia
DRR147672_11915	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
70m_S12_L006_17481	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147672_12325	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Rhodoferax phage P26218
DRR147672_32795	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_15877	Viruses	NA	NA	NA	NA	NA	Pandoravirus	NA
50m_S10_L004_40398	Viruses	NA	NA	NA	NA	NA	NA	NA
DRR147674_43675	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147676_4161	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147676_59824	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
6_S6_L002_4705	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
70m_S12_L006_5458	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Puniceispirillum phage HMO-2011
DRR125125_400288	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147675_93066	Viruses	NA	NA	NA	NA	NA	NA	NA
DRR147677_11118	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Salicola phage CGphi29
DRR147677_30442	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125124_52936	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Bertelyvirus	Bertelyvirus BL9
DRR147674_45872	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147674_48333	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	Banchanvirus	Banchanvirus SS1201
DRR147671_15764	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Cimandefvirus	NA
DRR147674_33336	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147674_412	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	Pelagibacter phage HTVC008M
